event_type;pos_x;pos_y;time
mouse_move;902;326;1486747675525
mouse_move;900;326;1486747675533
mouse_move;880;319;1486747675541
mouse_move;847;307;1486747675549
mouse_move;813;293;1486747675557
mouse_move;780;280;1486747675565
mouse_move;751;275;1486747675573
mouse_move;729;274;1486747675580
mouse_move;712;274;1486747675589
mouse_move;696;277;1486747675597
mouse_move;687;281;1486747675605
mouse_move;679;286;1486747675613
mouse_move;675;291;1486747675629
mouse_move;677;291;1486747675636
mouse_move;681;293;1486747675644
mouse_move;687;296;1486747675653
mouse_move;693;299;1486747675661
mouse_move;697;302;1486747675669
mouse_move;699;304;1486747675677
mouse_move;699;305;1486747675685
mouse_move;699;306;1486747675813
mouse_move;698;306;1486747675829
mouse_move;680;308;1486747675837
mouse_move;667;311;1486747675844
mouse_move;658;316;1486747675853
mouse_move;650;320;1486747675861
mouse_move;646;324;1486747675868
mouse_move;644;326;1486747675877
mouse_move;643;331;1486747675885
mouse_move;642;338;1486747675893
mouse_move;640;346;1486747675901
mouse_move;638;356;1486747675908
mouse_move;637;365;1486747675917
mouse_move;633;376;1486747675925
mouse_move;628;387;1486747675932
mouse_move;623;398;1486747675940
mouse_move;617;411;1486747675949
mouse_move;613;420;1486747675957
mouse_move;608;429;1486747675964
mouse_move;605;435;1486747675972
mouse_move;603;438;1486747675984
mouse_move;601;441;1486747675989
mouse_move;601;441;1486747675996
mouse_move;601;442;1486747676005
mouse_move;600;442;1486747676116
mouse_move;598;442;1486747676133
mouse_move;597;442;1486747676141
mouse_move;597;442;1486747676149
mouse_move;595;444;1486747676157
mouse_move;594;446;1486747676165
mouse_move;589;448;1486747676173
mouse_move;587;448;1486747676181
mouse_down_right;587;449;1486747676461
mouse_move;587;449;1486747676717
mouse_move;587;449;1486747676733
mouse_move;587;449;1486747676741
mouse_move;587;449;1486747676757
mouse_move;588;449;1486747676781
mouse_move;588;450;1486747676797
mouse_move;589;450;1486747676813
mouse_move;590;450;1486747676824
mouse_move;590;451;1486747676837
mouse_move;590;451;1486747676869
mouse_move;590;451;1486747676877
mouse_move;591;451;1486747676917
mouse_move;591;451;1486747676940
mouse_move;592;451;1486747676949
mouse_move;592;452;1486747676973
mouse_move;592;452;1486747677101
mouse_move;592;452;1486747677109
mouse_move;593;452;1486747677117
mouse_move;594;453;1486747677125
mouse_move;595;453;1486747677133
mouse_move;595;454;1486747677141
mouse_move;596;454;1486747677149
mouse_move;597;455;1486747677156
mouse_move;597;455;1486747677164
mouse_move;598;455;1486747677172
mouse_move;600;455;1486747677181
mouse_move;601;455;1486747677189
mouse_move;601;455;1486747677200
mouse_move;603;455;1486747677204
mouse_move;603;455;1486747677213
mouse_move;604;455;1486747677221
mouse_move;605;455;1486747677229
mouse_move;606;455;1486747677237
mouse_move;607;455;1486747677253
mouse_move;607;455;1486747677261
mouse_move;607;456;1486747677277
mouse_move;608;456;1486747677309
mouse_move;609;456;1486747677341
mouse_move;609;456;1486747677397
mouse_move;610;456;1486747677445
mouse_move;610;456;1486747677469
mouse_move;611;456;1486747677572
mouse_move;611;456;1486747677581
mouse_move;612;456;1486747677605
mouse_move;612;456;1486747679285
mouse_move;612;456;1486747679293
mouse_move;612;456;1486747679301
mouse_move;610;453;1486747679313
mouse_move;609;451;1486747679316
mouse_move;608;447;1486747679325
mouse_move;606;443;1486747679332
mouse_move;604;442;1486747679341
mouse_move;604;441;1486747679349
mouse_move;604;441;1486747679357
mouse_move;603;441;1486747679373
mouse_move;603;441;1486747679389
mouse_move;603;440;1486747679461
mouse_move;603;439;1486747679469
mouse_move;601;438;1486747679477
mouse_move;598;436;1486747679485
mouse_move;592;432;1486747679492
mouse_move;586;427;1486747679501
mouse_move;580;421;1486747679509
mouse_move;570;412;1486747679516
mouse_move;558;395;1486747679525
mouse_move;538;370;1486747679533
mouse_move;513;334;1486747679541
mouse_move;487;299;1486747679562
mouse_move;435;228;1486747679564
mouse_move;414;202;1486747679573
mouse_move;394;183;1486747679580
mouse_move;378;166;1486747679589
mouse_move;365;155;1486747679597
mouse_move;353;144;1486747679605
mouse_move;344;135;1486747679613
mouse_move;336;127;1486747679621
mouse_move;327;119;1486747679629
mouse_move;315;110;1486747679636
mouse_move;301;98;1486747679645
mouse_move;286;79;1486747679653
mouse_move;265;53;1486747679661
mouse_move;248;33;1486747679669
mouse_move;226;16;1486747679677
mouse_move;206;0;1486747679685
mouse_move;183;0;1486747679693
mouse_move;167;0;1486747679700
mouse_move;151;0;1486747679708
mouse_move;140;0;1486747679721
mouse_move;129;0;1486747679724
mouse_move;123;0;1486747679733
mouse_move;121;0;1486747679741
mouse_move;120;0;1486747679805
mouse_move;120;0;1486747679821
mouse_move;120;0;1486747679829
mouse_move;120;1;1486747679845
mouse_move;120;2;1486747679853
mouse_move;119;2;1486747679869
mouse_move;119;3;1486747679877
mouse_move;119;3;1486747679885
mouse_move;119;4;1486747679892
mouse_move;119;4;1486747679901
mouse_move;118;6;1486747679916
mouse_move;118;6;1486747679941
mouse_move;117;7;1486747679949
mouse_move;117;7;1486747679957
mouse_move;116;8;1486747679965
mouse_move;115;9;1486747679973
mouse_move;114;10;1486747679987
mouse_move;111;11;1486747679988
mouse_move;108;11;1486747679996
mouse_move;106;12;1486747680005
mouse_move;102;13;1486747680013
mouse_move;99;13;1486747680021
mouse_move;96;13;1486747680029
mouse_move;95;13;1486747680037
mouse_move;93;13;1486747680044
mouse_move;92;13;1486747680405
mouse_move;92;13;1486747680421
mouse_move;92;13;1486747680429
mouse_move;92;12;1486747680437
mouse_move;93;12;1486747680445
mouse_move;94;12;1486747680452
mouse_move;95;12;1486747680461
mouse_move;98;11;1486747680468
mouse_move;101;11;1486747680477
mouse_move;104;11;1486747680485
mouse_move;113;11;1486747680492
mouse_move;123;11;1486747680504
mouse_move;135;11;1486747680508
mouse_move;150;12;1486747680516
mouse_move;164;12;1486747680525
mouse_move;180;12;1486747680532
mouse_move;195;12;1486747680541
mouse_move;208;12;1486747680549
mouse_move;221;12;1486747680557
mouse_move;233;12;1486747680565
mouse_move;241;12;1486747680572
mouse_move;247;13;1486747680581
mouse_move;250;13;1486747680588
mouse_move;252;13;1486747680596
mouse_down_left;253;14;1486747681300
mouse_move;253;14;1486747681981
mouse_move;253;14;1486747681988
mouse_move;257;19;1486747681997
mouse_move;264;28;1486747682004
mouse_move;279;45;1486747682012
mouse_move;299;68;1486747682021
mouse_move;323;94;1486747682034
mouse_move;348;122;1486747682037
mouse_move;375;151;1486747682044
mouse_move;404;182;1486747682053
mouse_move;432;216;1486747682061
mouse_move;456;249;1486747682069
mouse_move;483;277;1486747682077
mouse_move;503;298;1486747682085
mouse_move;521;313;1486747682092
mouse_move;534;321;1486747682101
mouse_move;545;328;1486747682109
mouse_move;555;333;1486747682117
mouse_move;565;337;1486747682125
mouse_move;573;340;1486747682133
mouse_move;579;342;1486747682140
mouse_move;581;343;1486747682149
mouse_move;583;344;1486747682173
mouse_move;583;344;1486747682181
mouse_move;583;345;1486747682189
mouse_move;583;346;1486747682197
mouse_move;583;347;1486747682208
mouse_move;583;350;1486747682213
mouse_move;585;351;1486747682221
mouse_move;585;352;1486747682276
mouse_move;585;352;1486747682285
mouse_move;585;351;1486747682293
mouse_move;584;349;1486747682301
mouse_move;584;347;1486747682309
mouse_move;584;344;1486747682317
mouse_move;583;340;1486747682325
mouse_move;583;334;1486747682333
mouse_move;582;327;1486747682341
mouse_move;582;317;1486747682349
mouse_move;582;308;1486747682357
mouse_move;582;301;1486747682365
mouse_move;582;296;1486747682373
mouse_move;582;291;1486747682381
mouse_move;582;289;1486747682389
mouse_move;582;288;1486747682397
mouse_move;582;287;1486747682404
mouse_move;582;287;1486747682436
mouse_move;583;287;1486747682621
mouse_move;583;286;1486747682636
mouse_move;583;286;1486747682645
mouse_move;583;285;1486747682652
mouse_move;583;285;1486747682677
mouse_move;583;284;1486747682693
